Time,X,Y,Z
1.404999999999992033e+00,-1.269554251314477611e+01,-1.653197653097326381e+01,3.473124786575435508e+01
1.409999999999991926e+00,-1.292618315851186672e+01,-1.677449376149039040e+01,3.509981389196703105e+01
1.414999999999991820e+00,-1.315693329970841852e+01,-1.699680282988261837e+01,3.549512526124638612e+01
1.419999999999991713e+00,-1.338653585268082047e+01,-1.719639022025429398e+01,3.591572935843609571e+01
1.424999999999991607e+00,-1.361366066443450684e+01,-1.737075217114084325e+01,3.635984869961176003e+01
1.429999999999991500e+00,-1.383691051843826081e+01,-1.751743567277273073e+01,3.682536815639418393e+01
1.434999999999991394e+00,-1.405482931536437086e+01,-1.763408404346381175e+01,3.730982789938872202e+01
1.439999999999991287e+00,-1.426591254882360360e+01,-1.771848634723489013e+01,3.781042320948218816e+01
1.444999999999991180e+00,-1.446862013733408325e+01,-1.776862962461811080e+01,3.832401222692750764e+01
1.449999999999991074e+00,-1.466139160168106415e+01,-1.778275261558016851e+01,3.884713255667796972e+01
1.454999999999990967e+00,-1.484266349225044657e+01,-1.775939937661365065e+01,3.937602741859310385e+01
1.459999999999990861e+00,-1.501088887615611966e+01,-1.769747095535591086e+01,3.990668172227867672e+01
1.464999999999990754e+00,-1.516455859254388550e+01,-1.759627310941771938e+01,4.043486806418008683e+01
1.469999999999990647e+00,-1.530222388104358444e+01,-1.745555796503847290e+01,4.095620220218102503e+01
1.474999999999990541e+00,-1.542251988869249324e+01,-1.727555752670588163e+01,4.146620708106424047e+01
1.479999999999990434e+00,-1.552418947124894899e+01,-1.705700708667913901e+01,4.196038398858911478e+01
1.484999999999990328e+00,-1.560610663245322804e+01,-1.680115685124383518e+01,4.243428895009969182e+01
1.489999999999990221e+00,-1.566729889604318871e+01,-1.650977049625500825e+01,4.288361205616971716e+01
1.494999999999990115e+00,-1.570696788591946280e+01,-1.618510987442805771e+01,4.330425709942067414e+01
1.499999999999990008e+00,-1.572450740403100689e+01,-1.582990569564313077e+01,4.369241870604965072e+01
1.504999999999989901e+00,-1.571951834553316374e+01,-1.544731465353710220e+01,4.404465410976721529e+01
1.509999999999989795e+00,-1.569181987631940878e+01,-1.504086413333696903e+01,4.435794684459451531e+01
1.514999999999989688e+00,-1.564145641624705618e+01,-1.461438625969601013e+01,4.462975992853007057e+01
1.519999999999989582e+00,-1.556870011676354437e+01,-1.417194358231318141e+01,4.485807655810290839e+01
1.524999999999989475e+00,-1.547404868641795517e+01,-1.371774910993544871e+01,4.504142690602472499e+01
1.529999999999989369e+00,-1.535821859245093357e+01,-1.325608365851045356e+01,4.517890027080361648e+01
1.534999999999989262e+00,-1.522213384093351785e+01,-1.279121355867916243e+01,4.527014252093160707e+01
1.539999999999989155e+00,-1.506691070140181310e+01,-1.232731166858886063e+01,4.531533945694661014e+01
1.544999999999989049e+00,-1.489383888512921139e+01,-1.186838437253384981e+01,4.531518733444075764e+01
1.549999999999988942e+00,-1.470435980129198938e+01,-1.141820684008032849e+01,4.527085230910970637e+01
1.554999999999988836e+00,-1.450004259680208385e+01,-1.098026831028606765e+01,4.518392095110682760e+01
1.559999999999988729e+00,-1.428255873061574910e+01,-1.055772859366116911e+01,4.505634421316267435e+01
1.564999999999988622e+00,-1.405365584168928095e+01,-1.015338639443875834e+01,4.489037732163558303e+01
1.569999999999988516e+00,-1.381513164375296832e+01,-9.769659488558325222e+00,4.468851800100095772e+01
1.574999999999988409e+00,-1.356880852410537486e+01,-9.408576283218026859e+00,4.445344525979653127e+01
1.579999999999988303e+00,-1.331650944360266919e+01,-9.071777857902048936e+00,4.418796068656281051e+01
1.584999999999988196e+00,-1.306003563772316411e+01,-8.760529260523391315e+00,4.389493385856660268e+01
1.589999999999988090e+00,-1.280114651106574364e+01,-8.475738611990925264e+00,4.357725308532700126e+01
1.594999999999987983e+00,-1.254154200662123131e+01,-8.217982455570339795e+00,4.323778232213919637e+01
1.599999999999987876e+00,-1.228284762260998164e+01,-7.987535764269685146e+00,4.287932472047346977e+01
1.604999999999987770e+00,-1.202660214851662168e+01,-7.784405075604389879e+00,4.250459295120237613e+01
1.609999999999987663e+00,-1.177424810185903681e+01,-7.608363341158015380e+00,4.211618615581944169e+01
1.614999999999987557e+00,-1.152712477063167462e+01,-7.458985240203733547e+00,4.171657315696119639e+01
1.619999999999987450e+00,-1.128646370450941205e+01,-7.335681894918320012e+00,4.130808139420922487e+01
1.624999999999987343e+00,-1.105338645100237827e+01,-7.237734123981724998e+00,4.089289094170755590e+01
1.629999999999987237e+00,-1.082890430019411276e+01,-7.164323568847330570e+00,4.047303290491088745e+01
1.634999999999987130e+00,-1.061391978223475974e+01,-7.114561212895997855e+00,4.005039147719556780e+01
1.639999999999987024e+00,-1.040922965374628539e+01,-7.087512981205272844e+00,3.962670895462898102e+01
1.644999999999986917e+00,-1.021552911085495907e+01,-7.082222253620807706e+00,3.920359305033532848e+01
1.649999999999986811e+00,-1.003341697576145108e+01,-7.097729244346348665e+00,3.878252591058191001e+01
1.654999999999986704e+00,-9.863401618714501495e+00,-7.133087297325203302e+00,3.836487430584087832e+01
1.659999999999986597e+00,-9.705907396242293927e+00,-7.187376219562404245e+00,3.795190054571850879e+01
1.664999999999986491e+00,-9.561281407992607839e+00,-7.259712826422573428e+00,3.754477374207791485e+01
1.669999999999986384e+00,-9.429800397247948496e+00,-7.349258906541792591e+00,3.714458111639630999e+01
1.674999999999986278e+00,-9.311677643065097598e+00,-7.455226832235237744e+00,3.675233911295757139e+01
1.679999999999986171e+00,-9.207069714221603363e+00,-7.576883047075037680e+00,3.636900413737250659e+01
1.684999999999986064e+00,-9.116082976129057158e+00,-7.713549658393090702e+00,3.599548278938277690e+01
1.689999999999985958e+00,-9.038779761176229499e+00,-7.864604351301013097e+00,3.563264149975803008e+01
1.694999999999985851e+00,-8.975184130334792343e+00,-8.029478824566051998e+00,3.528131551358107743e+01
1.699999999999985745e+00,-8.925287169167779311e+00,-8.207655929159141550e+00,3.494231718685784216e+01
1.704999999999985638e+00,-8.889051774601499645e+00,-8.398665669003781531e+00,3.461644358088460649e+01
1.709999999999985532e+00,-8.866416900011211411e+00,-8.602080201619035194e+00,3.430448334993441506e+01
1.714999999999985425e+00,-8.857301235445467213e+00,-8.817507954936203873e+00,3.400722292338504360e+01
1.719999999999985318e+00,-8.861606307333072863e+00,-9.044586956341804651e+00,3.372545198417255818e+01
1.724999999999985212e+00,-8.879218987969913712e+00,-9.282977451564516258e+00,3.345996824213178655e+01
1.729999999999985105e+00,-8.910013409680830776e+00,-9.532353874867226295e+00,3.321158149402561577e+01
1.734999999999984999e+00,-8.953852282018102571e+00,-9.792396218532186225e+00,3.298111695244647024e+01
1.739999999999984892e+00,-9.010587612925688106e+00,-1.006278083919397659e+01,3.276941781381317043e+01
1.744999999999984786e+00,-9.080060836706518757e+00,-1.034317073151548705e+01,3.257734702185604192e+01
1.749999999999984679e+00,-9.162102353123378506e+00,-1.063320529634910194e+01,3.240578816773140858e+01
1.754999999999984572e+00,-9.256530483292380040e+00,-1.093248963122391970e+01,3.225564545168272446e+01
1.759999999999984466e+00,-9.363149849447877315e+00,-1.124058337611554315e+01,3.212784261445239054e+01
1.764999999999984359e+00,-9.481749187432086501e+00,-1.155698915737204580e+01,3.202332072999172397e+01
1.769999999999984253e+00,-9.612098603162138488e+00,-1.188114068778301657e+01,3.194303473506156976e+01
1.774999999999984146e+00,-9.753946287629533529e+00,-1.221239060147322242e+01,3.188794855684168539e+01
1.779999999999984039e+00,-9.907014709474831093e+00,-1.254999812892364197e+01,3.185902868761892748e+01
1.784999999999983933e+00,-1.007099631013822361e+01,-1.289311675023117765e+01,3.185723604714742052e+01
1.789999999999983826e+00,-1.024554873429341839e+01,-1.324078200383171833e+01,3.188351596973515356e+01
1.794999999999983720e+00,-1.043028963799167386e+01,-1.359189967322881465e+01,3.193878615611410154e+01
1.799999999999983613e+00,-1.062479112890859767e+01,-1.394523462538197123e+01,3.202392244153189438e+01
1.804999999999983507e+00,-1.082857390748313087e+01,-1.429940063048796439e+01,3.213974225330708379e+01
1.809999999999983400e+00,-1.104110119467646989e+01,-1.465285155257368821e+01,3.228698566551388893e+01
1.814999999999983293e+00,-1.126177255156458479e+01,-1.500387436158575127e+01,3.246629400775871233e+01
1.819999999999983187e+00,-1.148991771787661875e+01,-1.535058447770102852e+01,3.267818605134375787e+01
1.824999999999983080e+00,-1.172479062058649646e+01,-1.569092401369166723e+01,3.292303188135871750e+01
1.829999999999982974e+00,-1.196556372921490663e+01,-1.602266352669214200e+01,3.320102466872463509e+01
1.834999999999982867e+00,-1.221132296079287016e+01,-1.634340792099450113e+01,3.351215068238554551e+01
1.839999999999982760e+00,-1.246106336335748033e+01,-1.665060715200392139e+01,3.385615802790264439e+01
1.844999999999982654e+00,-1.271368583093887494e+01,-1.694157236098601516e+01,3.423252476218485185e+01
1.849999999999982547e+00,-1.296799512345019778e+01,-1.721349801315160377e+01,3.464042721043595918e+01
1.854999999999982441e+00,-1.322269947957041580e+01,-1.746349051056320079e+01,3.507870949359774926e+01
1.859999999999982334e+00,-1.347641211719183119e+01,-1.768860359983478858e+01,3.554585545287547887e+01
1.864999999999982228e+00,-1.372765491168114771e+01,-1.788588068798473429e+01,3.603996431979012982e+01
1.869999999999982121e+00,-1.397486452442716853e+01,-1.805240391633749297e+01,3.655873161043663089e+01
1.874999999999982014e+00,-1.421640122043693744e+01,-1.818534952433290641e+01,3.709943680400655808e+01
1.879999999999981908e+00,-1.445056056203603312e+01,-1.828204866990388311e+01,3.765893937986341200e+01
1.884999999999981801e+00,-1.467558809469360526e+01,-1.834005247415587547e+01,3.823368471665234836e+01
1.889999999999981695e+00,-1.488969705034440771e+01,-1.835719964536215443e+01,3.881972118552551620e+01
1.894999999999981588e+00,-1.509108898440219626e+01,-1.833168463708636153e+01,3.941272948660495956e+01
1.899999999999981481e+00,-1.527797713767013121e+01,-1.826212393929484890e+01,4.000806487933660094e+01
1.904999999999981375e+00,-1.544861217807875242e+01,-1.814761782489940245e+01,4.060081244874554329e+01
1.909999999999981268e+00,-1.560130983597159648e+01,-1.798780471323129149e+01,4.118585494716519690e+01
1.914999999999981162e+00,-1.573447980851882022e+01,-1.778290529943117804e+01,4.175795208304175077e+01
1.919999999999981055e+00,-1.584665518303627252e+01,-1.753375376035076272e+01,4.231182943459301526e+01
1.924999999999980949e+00,-1.593652152542658662e+01,-1.724181369750657922e+01,4.284227449550041911e+01
1.929999999999980842e+00,-1.600294470836436389e+01,-1.690917701492927350e+01,4.334423676724063768e+01
1.934999999999980735e+00,-1.604499652281063860e+01,-1.653854463583742884e+01,4.381292835355391446e+01
1.939999999999980629e+00,-1.606197713243522429e+01,-1.613318880020162638e+01,4.424392123690187617e+01
1.944999999999980522e+00,-1.605343349700821420e+01,-1.569689760228503417e+01,4.463323736288477050e+01
1.949999999999980416e+00,-1.601917300756704421e+01,-1.523390335763385117e+01,4.497742784747818945e+01
1.954999999999980309e+00,-1.595927173892757089e+01,-1.474879726101975308e+01,4.527363805339368241e+01
1.959999999999980203e+00,-1.587407692571157014e+01,-1.424643354007956297e+01,4.551965593286804790e+01
1.964999999999980096e+00,-1.576420349494100570e+01,-1.373182686258697771e+01,4.571394186026262929e+01
1.969999999999979989e+00,-1.563052472738586296e+01,-1.321004707339163886e+01,4.585563911717363794e+01
1.974999999999979883e+00,-1.547415735603676623e+01,-1.268611539647323916e+01,4.594456517261279771e+01
1.979999999999979776e+00,-1.529644162830671483e+01,-1.216490603865080189e+01,4.598118484556530916e+01
1.984999999999979670e+00,-1.509891704544334523e+01,-1.165105669808400179e+01,4.596656727649824603e+01
1.989999999999979563e+00,-1.488329463752950410e+01,-1.114889085666610669e+01,4.590232931041149556e+01
1.994999999999979456e+00,-1.465142672836681115e+01,-1.066235397891625070e+01,4.579056836705619560e+01
1.999999999999979350e+00,-1.440527518851978961e+01,-1.019496491644981084e+01,4.563378812514520178e+01
2.004999999999979465e+00,-1.414687916790549416e+01,-9.749782991847006031e+00,4.543482037890604630e+01
2.009999999999979359e+00,-1.387832324617693835e+01,-9.329390467359875316e+00,4.519674625795968836e+01
2.014999999999979252e+00,-1.360170684721771117e+01,-8.935889439275319646e+00,4.492281967037100543e+01
2.019999999999979146e+00,-1.331911564266182779e+01,-8.570911670020116446e+00,4.461639537792211740e+01
2.024999999999979039e+00,-1.303259552866619586e+01,-8.235639493729372873e+00,4.428086358973540371e+01
2.029999999999978932e+00,-1.274412961030827418e+01,-7.930835708786460714e+00,4.391959241121551827e+01
2.034999999999978826e+00,-1.245561847821194590e+01,-7.656880292250035858e+00,4.353587895016877241e+01
2.039999999999978719e+00,-1.216886392013811680e+01,-7.413811816500127883e+00,4.313290939292216564e+01
2.044999999999978613e+00,-1.188555608235281369e+01,-7.201371592684688849e+00,4.271372794282804364e+01
2.049999999999978506e+00,-1.160726398574570517e+01,-7.019048781222060995e+00,4.228121417470831744e+01
2.054999999999978400e+00,-1.133542921222487188e+01,-6.866124969878034889e+00,4.183806810597963732e+01
2.059999999999978293e+00,-1.107136250854085624e+01,-6.741717000617335032e+00,4.138680211578479629e+01
2.064999999999978186e+00,-1.081624300674151051e+01,-6.644817107351917329e+00,4.092973874961879943e+01
2.069999999999978080e+00,-1.057111973127355320e+01,-6.574329692315141749e+00,4.046901341753432035e+01
2.074999999999977973e+00,-1.033691504999977084e+01,-6.529104308189582540e+00,4.000658101625116814e+01
2.079999999999977867e+00,-1.011442972739549262e+01,-6.507964619702676146e+00,3.954422556632869856e+01
2.084999999999977760e+00,-9.904349250110236369e+00,-6.509733289221022012e+00,3.908357204271137419e+01
2.089999999999977653e+00,-9.707251115196589453e+00,-6.533252865843570234e+00,3.862609967960017343e+01
2.094999999999977547e+00,-9.523612797104677341e+00,-6.577402858638164318e+00,3.817315613973073596e+01
2.099999999999977440e+00,-9.353820138811368423e+00,-6.641113245386305763e+00,3.772597204668560522e+01
2.104999999999977334e+00,-9.198175943344621075e+00,-6.723374712665866504e+00,3.728567548163555756e+01
2.109999999999977227e+00,-9.056908572982232286e+00,-6.823245945760565867e+00,3.685330613937689037e+01
2.114999999999977121e+00,-8.930180393403015060e+00,-6.939858292111833471e+00,3.642982892061387190e+01
2.119999999999977014e+00,-8.818095928212581924e+00,-7.072418113879789026e+00,3.601614680717518269e+01
2.124999999999976907e+00,-8.720709614992728120e+00,-7.220207127252129098e+00,3.561311292415967245e+01
2.129999999999976801e+00,-8.638033076997086113e+00,-7.382581001504077811e+00,3.522154173840293367e+01
2.134999999999976694e+00,-8.570041844683169430e+00,-7.558966462006938336e+00,3.484221937705980565e+01
2.139999999999976588e+00,-8.516681478420647267e+00,-7.748857110441400131e+00,3.447591307465052779e+01
2.144999999999976481e+00,-8.477873058041909715e+00,-7.951808143979964605e+00,3.412337977284720125e+01
2.149999999999976374e+00,-8.453518016573118743e+00,-8.167430124363697530e+00,3.378537390580009969e+01
2.154999999999976268e+00,-8.443502304722121821e+00,-8.395381918503808549e+00,3.346265440606003239e+01
2.159999999999976161e+00,-8.447699879755695918e+00,-8.635362905138036282e+00,3.315599096316606165e+01
2.164999999999976055e+00,-8.465975517541913575e+00,-8.887104517637494538e+00,3.286616955962332298e+01
2.169999999999975948e+00,-8.498186950041629828e+00,-9.150361171643151437e+00,3.259399729803907064e+01
2.174999999999975842e+00,-8.544186332685461238e+00,-9.424900608093533805e+00,3.234030651923198008e+01
2.179999999999975735e+00,-8.603821047147818035e+00,-9.710493667638996129e+00,3.210595819468199608e+01
2.184999999999975628e+00,-8.676933845304597881e+00,-1.000690350168145493e+01,3.189184455816115360e+01
2.189999999999975522e+00,-8.763362339912827537e+00,-1.031387421862377174e+01,3.169889092113795925e+01
